,label,comment
2029,0,环境 不错 Wifi 服务 小孩 喜欢 手工 原创
2030,0,幼儿园 要求 孩子 蛋糕 学校 团购 没有 大号 代金券 店里 多个 小朋友 服务 贴心 细致 下次 回购
2031,0,店家 很好 第一次 开始 安排 坐位 完全 下去 店家 位子
2032,0,味道 不错 价格 适中 服务 很好
2033,1,不得不 差评 骑手 慢不说 商家 态度 不好 明明 鸡杂 腥味 臭味 料酒 那股 味道 打电话 两句 还给 检查 没得 味道 味道 慢慢
2034,0,服务态度 黑好 上菜 速度 好吃
2035,0,一如既往 喜欢 林妹妹 米线 很赞
2036,1,山药 虾饺 生 牛肉 很少 三十几块 东西 一点儿
2037,0,一直 喜欢 蝴蝶 团购 包含 更好
2038,0,上菜 有点 喜欢 口味 服务
2039,0,菜品 人太多 有点 小挤 开心 今天 成年 朋友 一起 不错 下次
2040,0,环境宽松 优雅 服务态度 热惰 菜品 新鲜 量足
2041,0,菜品 特别 价位 已经 划算
2042,0,牛排 很嫩 小孩 喜欢 意面 好吃
2043,0,烤鱼 好吃 一般
2044,0,环境 口味 服务 超好
2045,0,足够 份量 不错 好吃 服务态度 没得说 诚信 鲜椒 锅底
2046,0,五点 本来 预计 时间 送达 结果 送到 商家 打电话 结果 商家 没有 配送 商家 一点 不负责任 一点 细心 味道 一般般
2047,0,毛血 味全 豆皮 没有 嘎嘎 差评
2048,0,味道 不错 环境 干净 梅子 好喝
2049,0,大闸蟹 说句话 大闸蟹 绝对 非人 虐待 导致 发育不良 一生 绝对 饿死 不能 想象 一只 大闸蟹 条腿 两个 钳子 竟然 里面 全是 没有 不忍心 下口 简直 残忍 再者 蒜蓉 扇贝 看到 蒜蓉 扇贝
2050,0,环境 干净 不用 排队 口味 服务员 热情
2051,0,味道 不错 一般 好吃
2052,0,怎么回事
2053,0,一如既往 地好 璧山 他家
2054,0,酸奶 很棒 味道 很好 每次 过来 会点 酸奶
2055,0,感觉 口感 不错 推荐
2056,0,口味 太棒了 尤其 奶盖 乌龙茶 加冰
2057,0,还行 多次
2058,0,味道 巴适 菜品
2059,0,环境 蛮棒 电影 店主 特别 热情 幽默 风趣 很棒
2060,0,口感 服务 不错 一个
2061,0,不得不 差评 酸辣 多油 辣子 海椒 撒子 清早 八晨 海椒 一盆 一起 倒进来
2062,0,好吃 多次 味道 干净 以后 还会 经常 团购 便宜 两个
2063,1,卤蛋 臭的 根本 没法 蒸蛋 颜色 拉肚子
2064,0,真心 不好吃 值得
2065,0,好吃 性价比 超高
2066,0,环境 味道 不错 份量 有点 男生 可能 有点 不够
2067,0,中午 二人 用餐 地方 好找 工会 大厦 餐厅 环境 不错 验证 上菜 火锅 菜品 不少 味道 性价比 服务 人员 态度 很好 调味料 品种 尚有 不足 地方 调味料 沒能 标牌 标明 何种 调味料 更好 好像 缺点 芝麻酱
2068,0,好喝 酸奶 下次 想要 恭喜发财
2069,0,团购 比较 划算 原价 确实
2070,0,明明 备注 微辣 卖家 备注 特意 电话 说明 结果 要死 根本 没法 蒜蓉 粉丝 白味 面上 一层 蒜蓉 不好吃 晓得 怎么回事 明明 商家 配送 结果 快到 送餐 时间 改为 美团 送员 足足 四十分钟 烧烤 粉丝 囊个 不满意 这次 点餐 晓得 4.7 高分 囊个 有图 为证
2071,0,
2072,0,第二次 中途 有点 插曲 服务员 二话没说 利索 一锅 态度 棒棒 必须 一个 牛肉 年糕 火锅 芝士 年糕
2073,0,差评 不好吃 夹生 再也 不来
2074,0,觉得 不好 打折
2075,0,菜品 新鲜 味道
2076,0,完全 金刚 米线 感觉 配菜 口味 一般 酸菜 不好吃
2077,0,好评 排骨 好吃 下次 沙坪坝 还会 光临
2078,0,顾客 回头客 去过 多次 非常 满意
2079,0,位置 好找 老板 服务态度 很好 下次
2080,0,好吃 实惠 经常 啊啊啊 好吃 AA 啊啊啊 啊啊啊 经常 环境 非常 服务 温和 真的 好吃 WiFi 找到 好吃 便宜 环境 很好 咖啡厅 咖啡 好喝 先苦 后面 很甜 也好 常来
2081,0,大爱 特别 蓝莓
2082,1,妹子 喜欢 排骨 特意 金爪 没想到 这家 正宗 金爪 排骨 已经 变味 一堆 骨头 看清楚
2083,0,没有 手套 秘制
2084,0,不错 味道 很好 小店 环境 干净 服务态度 很好
2085,1,一半 米饭 咸菜 一只 苍蝇 恶心 一星
2086,0,说实话 理解 主要 备注 长串 清楚 不要 结果 无语 等久点 其实 啥子 主要 放葱 放油 辣子 开心
2087,0,好吃 特别 牛排 扇贝 美极了
2088,0,之前 这家 点餐 分量足 这次 还少 东西 经常 按时 送餐 这次 忍无可忍
2089,0,奶油 很腻 水果 新鲜 挺好吃 下车
2090,0,一般般 没什么 特色 慢得 要死
2091,1,难吃 难吃 臭了 几根 豆芽 几根 丸子 这是 良心 卖家
2092,0,味道 很好 价格 朋友
2093,0,筷子 打电话 拿来 饭菜
2094,0,店铺 很小 态度 很好 老板 努力
2095,0,超级 老板娘 很好 做出 东西 好吃 强烈推荐
2096,0,态度 非常 好吃 水果 超多 朋友 说好 好吃 以后 蛋糕 强烈推荐 推荐
2097,0,一如既往 好吃 收钱 姐姐 认识
2098,0,味道 蛋糕 很好
2099,0,龙虾 花甲 这种 龙虾 全是 拿来 剥开 花甲 特别 超过 二分之一 简直 屋头 煮面 真的 最差 龙虾 没有 之一 香辣 小龙虾 ## 火爆 花甲
2100,0,送餐 差评 随便 一个 地方 要不是 小心 同学 发现 提醒 可能 一直
2101,0,环境 不错 上菜 比较 口味 不错 团购 比较 优惠
2102,0,住家 楼下 味道 非尝好 还会 继续 光临
2103,0,味道 没话说 面条 炒菜 感觉 盐都
2104,0,几次 实惠 肯德基 北京 好吃 价钱 便宜 反正 强烈推荐 还会 鸡肉
2105,0,味道 很好 服务 不错
2106,0,一如既往 服务 不错 性价比
2107,1,难吃 当成 拉肚子
2108,0,服务周到 菜品 新鲜 上菜 稍稍 一点点 可能 是因为 客人 原因
2109,0,味道 不错 物美价廉 环境 不错
2110,0,新天地 百货 过来 大概 十几分钟 显眼 店铺 服务态度 冰激淋 合适 价格 味道 时候 客人 制作 速度 很快 一次 比较满意 团购 下次 还会 尝试 产品
2111,0,不错 已经 购买 几次 份量 还行
2112,0,炒蛋 葱花 上次 好吃 鸭头 结果 换个 凉菜 黄瓜
2113,0,老板 确实 缺乏 诚信 母蟹 结果 沟通 当中 欺骗 成分 照顾 多次 生意 居然 耿直 老板
2114,0,赞赞 赞赞 赞赞 赞赞 段时间 不吃 想念
2115,0,少送 盒饭 味道 一般
2116,0,味道 不错 上菜 排队 比较 一会
2117,0,不好吃 杂物
2118,0,很融 没有 切好 口感 不好
2119,0,第二次 男朋友 起来 两个 人要 四人餐 高估 ... 超级 ... 味道 很好 喜欢 干净 卫生 味道 入味 香辣 服务态度 不错 后来 觉得 有点 不能 吃太多 ... 串串
2120,0,环境 味道 经济 实惠
2121,0,分量 速度慢 晚到 一个半 小时 根本 不想
2122,0,时候 几人 排队 拿到 刚出 热乎乎 味道 很好 不腻 觉得 一个 解决 一份 团购 现场 直接 便宜 位置 好找 终点站 称好 辣椒粉 孜然 味道 真不错 下次 留香 排骨
2123,0,披萨 盒子 没得 商家 有没有 货真价实 有图 真相 评论 看看
2124,0,经常 不错 最近 新品 上市
2125,0,好吃 实惠 味道 确实 不错
2126,0,重庆 好吃 海南 回来 专门
2127,0,难吃 不新鲜 送得
2128,0,位置 特别 好找 金城 旁边 美食 小巷 奶茶 姐姐 很快 团购 奶茶 验证 毫不 怠慢 店面 干净 感觉 卫生 新鲜 奶茶 味道 浓郁 coco 奶茶 相提并论 里面 西米露 好吃 味道 甜甜的 停不下来 炎热 夏季 一杯 冰凉 奶茶 解渴 凉快 还会 再次 光临
2129,0,味道 老板 热情周到 以后 经常 光顾
2130,0,还可以 老式 蛋糕 价格 实惠
2131,0,一如既往 效率 不错 味道
2132,0,赠品 真的 无法 下咽 一口 面包 价格 一般 上当受骗 感觉
2133,0,一如既往 好吃 米线 很快
2134,1,老实 一个 星期 至少 你家 五次 熟客 不讲道理 一次 几十块 开始 发现 蟑螂 瞬间 没有 食欲 直接 丢掉 一次 点菜 直接 没有 商家 服务 问题 一次 官方语言 搪塞
2135,0,地理位置 好找 地铁口 环境 优雅 音乐 伴随 进餐 第一个 品种 特别 五花八门 蛋糕 饮料 水果 熟食 重要 牛排 吃饱 菜量 特别 上菜 速度 特别 口味 十分 三四次 特别 怀念 以后 还会
2136,0,平平 服务态度 很好 味道 不错
2137,0,感觉 比较 干净 卫生 品种 挺好吃
2138,0,这是 第二次 送过来 怎么吃 特别 备注
2139,0,交通 便捷 环境 优雅 服务周到 菜品 可口
2140,0,坑爹 那会点 那会 榴莲 榴莲 生 特意 嘱咐 没有 不卖 骗人
2141,1,难吃 变味 以后 不会
2142,0,味道 不错 后面 价格 便宜 菜品 蔬菜 新鲜 菜单 里面 包包 老板 姐姐 马上 亲自 里面 还会来 一只 可爱 开心 里面 小酒 酒杯 非常 特色 以后 还会
2143,0,太太 太太 备注 串起 结果 土豆 一点 没有 味道 百味 一样 应该 不会
2144,0,排骨 番茄 好吃 排骨 有味 小吃 不错 服务
2145,0,很好 侄儿 喜欢 样子 好乖 划算
2146,1,烤肉 全倒
2147,0,一如既往 清淡 好喝 甜腻 大杯 一般 一杯 一个
2148,0,服务 不错 位置 有点
2149,0,味道 好吃 下次 以后 老公 女儿 起来
2150,0,几次 相当 不错
2151,0,几次 一如既往 味道 分店 分量 略少
2152,0,味道 好吃 下雨天 叔叔 辛苦
2153,0,两个 苹果 ...
2154,0,过后 我加 七元 就让 玉米 分开 我加 一个 炒菜 第一次 遇见 老板 看见 外卖 幸苦 肯定 会退 我祝 生意兴隆 小人得志
2155,0,小时 打电话 催单 态度 极差 充电 来怪
2156,0,一如既往 好吃
2157,1,不想 扇贝 不新鲜 豆干儿 馊了 味道
2158,1,竟然 头发
2159,0,喜欢 大排 味道 很好 挺好吃
2160,0,不错 龙湾 好找 不久 味道
2161,0,小份 五六块 鸡肉 店子 倒闭
2162,0,不错 味道 食材 新鲜 还会来
2163,0,菜品 特色 好吃 服务态度 很好 地理位置 好找
2164,0,多次 一如既往 好吃 分量 一点 还会
2165,0,他家 干锅 味道
2166,0,不错 已经 去过 几次 服务 太傅 很好 环境 不错
2167,0,便宜 无好 打折 菜品 感谢 老板 一课
2168,0,好吃 服务 很好 两次 价格便宜 美女 客气 以后
2169,0,几次 专门 二号 门去 太棒了
2170,0,很好 味道 服务 也好
2171,0,味道 很棒 小姐姐 热情 下次
2172,0,面包 不错
2173,0,味道 服务 环境 不错 值得
2174,0,蛋糕 好吃 适合 觉得
2175,0,喜欢 汉堡 难吃
2176,1,干净 土豆 拉肚子 非常 失望 特地 打电话 里面 孕妇 卫生 一点 结果 一点 不会 光顾
2177,0,环境 不错 味道 有点 偏咸 希望 开发 特色菜
2178,0,难吃 排骨 排骨 微辣 完成 香肠 微辣 不会 再来
2179,1,大份 米饭 馊的 昨天 前天 剩饭 梅林 午餐肉 一片 馊的 微辣 其实 重庆 妹子 真的 知道 原因 整份 昨天 部分 昨天 人家 吃剩 第一次 遇到 这种 觉得 有点 不可思议
2180,0,开始 网上 看到 这家 烤鱼 套餐 便宜 有点 相信 知道 真的 味道 最棒 最正 菜品 分量 很足 店里 干净 整洁 位置 好找 老板 服务 周到 热情 不会 团购 怠慢 老板 长得 很帅
2181,0,没有 完全 骗子 不起 活动 就别 别特 红烧 肥肠 时蔬 米饭 开胃菜 饮品 套餐 ## 辣子鸡丁
2182,1,土豆 变味 臭的
2183,0,不好吃 味道 tu
2184,0,菜品 丰富 环境 优雅 服务到位 价格 适中
2185,0,套餐 最合适 两个 挺好吃 顾客
2186,0,老板 很好 婆婆 里脊 玉米 猪肉 好吃
2187,0,同事 一起 聚餐 每味 每客 位置 好找 环境 不错 上菜 速度 挺快 口感 也好 几个 开心 点得 太多 太多 美团网 团购 叠加 累计 下来 不算
2188,0,好吃 朋友 推薦 去試 一試 東西太少
2189,0,根本无法 语言表达 赶紧 金科 巴适 米酒 汤圆 橙色 盘子 排骨 土豆粉 特色 串串 火锅 香菜 牛肉 香菜 丸子 麻辣 牛肉 香油 腊肉 鸭肠
2190,0,位置 好找 木匠 旁边 以前 锁骨 标志 明显 仔细 找到 味道 一般 想象 好喝 有点 本来 想要 柠茶 结果 没有 感觉 热情 路过 南坪 口渴 想起 他家 顺便 尝尝
2191,0,太少 我点 大锅 送来 感觉 平时 小锅 肉太少 下面 全是 配菜 没有 味道
2192,0,服务 味道 超级 满意 一直 喜欢 这家
2193,0,好喝 速度 卫生 好喝 好喝
2194,0,服务 非常 菜品 好吃 价格 地到
2195,0,已经 知道 第几次 辣巴客 单人 最好 选择
2196,0,这是 第二次 专门 休息 时候 过来 吃个 两个 惊呆 特别 土豆 沙拉 地狱 乌冬面 超级 美味 今天 周五 中午 结果 很多 肚子 装不下 下次 朋友 过来
2197,0,服务周到 菜品 美味 推荐
2198,1,包子 感觉 馊了 ....
2199,0,味道 不错
2200,0,朋友 介绍 味道 确实 价格 公道 关键 活动 喜欢 麻辣 朋友
2201,0,超时 分钟 饿死 前面 打电话 催单 后面 愿意 真的 东西 不好吃 还敢 外卖 不想 饿死 就点 外卖
2202,0,很漂亮 香甜 下次
2203,0,分量足 味道 莲白 入味
2204,0,味道 不错 喜欢 环境 很好 顾客 来过 几次
2205,0,肉丝 少饭 不好吃 不会 一家
2206,0,好喝 奶盖 很足 喜欢 咸奶
2207,0,不错 几次 服务 很好 真的 试试
2208,0,一如既往
2209,0,一样 难吃 心情 变差
2210,0,味到 非常 份量 老板 热情 服务 周道 强烈推荐
2211,0,人不太多 环境 很好 味道 不错 小朋友 特别 很大 一份 米线 一个 满意哦 过桥米线 原味
2212,0,分量足 味道 不错
2213,1,每次 出差 重庆 你家 今天 出现 问题 变质 花菜 太脏 简直 无法 耗儿 点餐 里面 小块 商家 有点
2214,0,味道 很棒 服务 周到 细心 看到 东西 稍微 点儿 立刻 干净 盘子 份量 很大 六个 饭菜 三个 确实 吃不完 建议 五个 六人份 特别 喜欢 干锅 味道 真不错 汤锅 味儿 还行 高兴 满意 开始 拍照 确实 打包
2215,0,味道 不错 适合 冬天 暖暖的 冬天 很饱 分量 口味 不错 适合 各类 人群 凉菜 也好 好吃
2216,0,味道 不错 老板 热情 特意 想要 位置
2217,0,好多 排队 后面 之后 感觉 确实 值得 味道 不错 环境 也好 服务 不错 关键 价格 不贵 小孩 特意 清汤 宝宝 连汤 下次 到时候 朋友 尝尝
2218,0,火锅 团购 菜品 新鲜 搭配 味道
2219,0,男票 想到 以前 喜欢 麻里 以前 时代 天街 味道 不错 很多 小吃 划算 两个 人扶墙 团购 现场 差别 微信 钱包 刚好 剩钱 想用 服务 热情 时候 下雨 之后 外面 很多 脑花 豆腐 烤鸭 牛排
2220,0,菜品 特别 特色 牵肠挂肚 好吃 特别 喜欢 本店 特色菜 喜欢 不吃 老公 特别 喜欢 兔腿 好吃 外焦里嫩 环境 别致 服务态度 特别 不错 提前 预约 走菜 稍微 有点 美味 值得 等待
2221,0,比较 推荐 总结 一下 味道 服务满意 位置 方便 环境 干净 位置 方便 溪沟 静园 车站 旁边 门牌 不易 发现 仔细 环境 干净 菜品 新鲜 进店 灯光 亮堂 干净 整洁 菜品 看着 新鲜 专门 橱柜 摆放 服务 没有 团购 怠慢 阿姨 热情 等待 时候 主动 冰粉 最后 味道 巴适 有青 辣椒 咸淡适中 不会 味精 辣椒油 推荐 里脊肉 很嫩
2222,0,菜品 丰富 味道 很好 服务态度 很棒 下次 还会
2223,0,几次 味道 很好 喜欢 紫米 好吃
2224,0,多菜 19.9 味道 好极了 划算
2225,1,汤里 一只 完整 虫子
2226,0,真他妈 难吃 浪费 块钱 根本 没撒子 味道
2227,0,一家 西红柿 鸡蛋 难吃 赶紧 厨师 学学 手艺 恶心
2228,0,真的 不好吃 以前 一样
2229,0,分量足 根本 吃不完 打包带 两样 味道 不错 非常 划算
2230,0,请问 牛肉 海带 腰花 熬成 东西 没有
2231,0,味道 很棒 适合 聚会
2232,0,送错 注意 等到 发现 时候 已经 说实话 不想 价格 补上 挣钱 容易 希望 没有 下次 麻烦 不要 过早 打电话 希望 下次 下楼 能取 到货
2233,1,冰冻 一点 难吃 最少 冰冻 半年
2234,0,几次 不错 环境 实惠
2235,0,有点 小贵 环境 很好
2236,0,菜品 齐全 服务周到 环境 干净 值得 一去
2237,0,服务态度 很好 团购 划算 强烈推荐 他家 酸菜 味道 下次 继续 关顾
2238,0,整体 味道 比价 菜品 相当 丰富
2239,0,知道 去过 多次 每次 家人 聚会 朋友 聚会 选择 环境 方面 不错 感觉 空间 好多 感觉 有点 拥挤 菜品 希望 店家 偶尔 更新 更新 老是 几样 吃腻 总体 不错 今儿 家人 小盆友 很多 虾子 开心
2240,0,味道 很好
2241,0,味道 不错 口感 不错 服务员 态度 太差 觉得 团购 不想 理睬 眼神 杀死
2242,0,包房 环境 包房 价格 整体 菜品 不错 有点 偏辣 份量 够吃 宴请 宾客 划算 服务 周到
2243,0,味道 很好 推荐 已经 去过 几次
2244,0,菜品 不错 第一次 美团 购买 东西 方便 送货 速度 挺快
2245,0,几次 感觉 味道 不错 串串 火锅 味道 味道 串串 火锅 价格 实惠 服务态度 不错 说话 客气 有个 眼镜 小哥 说话 风趣 菜品 种类 新鲜 现上 积分 为什 多字
2246,0,环境 优雅 味道 不错 提前 进去 不少 位置
2247,0,朋友 推荐 环境 真的 楼上 味道 真心 失望 喜欢 宫保鸡 宫爆鸡丁 起来 辣子鸡丁 鸡丁 花生米 几颗 真的 难道 厨师 没有 宫爆鸡丁 味道 老板娘 服务态度 真的 非常 味道 有待 改善
